,MXC,PT1,PT2,Still,VaccumeCan,PumpingLine,CompressorOutlet,CompressorInlet,MixtureTank,VentingLine,Compressor1 Input,Compressor1 Output,Compressor2 Input,Compressor2 Output
2023-09-15 14:27:52+00:00,9.965399999999999,36404.299999999996,3141.01,899.364,4.94e-06,0.0225,696.0,715.0,5.92,5.04,19.41389,28.05445,19.445,27.02333
2023-09-15 14:28:00+00:00,9.7106,36407.8,3137.95,899.2320000000001,4.94e-06,0.0225,696.0,715.0,5.92,5.04,19.41389,28.05445,19.445,27.02333
2023-09-15 14:28:51+00:00,9.7106,36407.8,3137.95,899.2320000000001,4.94e-06,0.0225,696.0,715.0,5.92,5.04,19.445,28.06222,19.39889,26.99
2023-09-15 14:28:54+00:00,9.7106,36407.8,3137.95,899.2320000000001,4.95e-06,0.0224,687.0,714.0,5.91,5.04,19.445,28.06222,19.39889,26.99
2023-09-15 14:29:00+00:00,9.8774,36414.200000000004,3138.02,899.179,4.95e-06,0.0224,687.0,714.0,5.91,5.04,19.445,28.06222,19.39889,26.99
2023-09-15 14:30:51+00:00,9.8774,36414.200000000004,3138.02,899.179,4.95e-06,0.0224,687.0,714.0,5.91,5.04,19.47833,28.13444,19.48889,27.08555
2023-09-15 14:30:56+00:00,9.8774,36414.200000000004,3138.02,899.179,4.93e-06,0.0226,698.0,715.0,5.93,5.04,19.47833,28.13444,19.48889,27.08555
2023-09-15 14:32:01+00:00,9.7889,36400.6,3138.5,899.358,4.93e-06,0.0226,698.0,715.0,5.93,5.04,19.47833,28.13444,19.48889,27.08555
2023-09-15 14:32:51+00:00,9.7889,36400.6,3138.5,899.358,4.93e-06,0.0226,698.0,715.0,5.93,5.04,19.41666,28.09555,19.45555,27.04945
2023-09-15 14:32:58+00:00,9.7889,36400.6,3138.5,899.358,4.91e-06,0.0227,688.0,716.0,5.92,5.04,19.41666,28.09555,19.45555,27.04945
2023-09-15 14:33:01+00:00,9.85,36392.8,3148.16,899.181,4.91e-06,0.0227,688.0,716.0,5.92,5.04,19.41666,28.09555,19.45555,27.04945
2023-09-15 14:34:51+00:00,9.85,36392.8,3148.16,899.181,4.91e-06,0.0227,688.0,716.0,5.92,5.04,19.45278,28.09555,19.45,27.07
2023-09-15 14:35:01+00:00,9.8141,36388.2,3143.29,899.378,5.09e-06,0.0227,696.0,720.0,5.91,5.03,19.45278,28.09555,19.45,27.07
2023-09-15 14:37:51+00:00,9.8141,36388.2,3143.29,899.378,5.09e-06,0.0227,696.0,720.0,5.91,5.03,19.44222,28.06222,19.48611,27.075
2023-09-15 14:38:02+00:00,9.8082,36396.4,3141.48,899.11,5.09e-06,0.0227,696.0,720.0,5.91,5.03,19.44222,28.06222,19.48611,27.075
2023-09-15 14:38:04+00:00,9.8082,36396.4,3141.48,899.11,5.15e-06,0.0227,690.0,718.0,5.92,5.04,19.44222,28.06222,19.48611,27.075
2023-09-15 14:38:51+00:00,9.8082,36396.4,3141.48,899.11,5.15e-06,0.0227,690.0,718.0,5.92,5.04,19.46833,28.11889,19.46833,27.13167
2023-09-15 14:39:02+00:00,9.820300000000001,36396.6,3142.0499999999997,899.178,5.15e-06,0.0227,690.0,718.0,5.92,5.04,19.46833,28.11889,19.46833,27.13167
2023-09-15 14:39:05+00:00,9.820300000000001,36396.6,3142.0499999999997,899.178,5.17e-06,0.0226,691.0,717.0,5.9,5.03,19.46833,28.11889,19.46833,27.13167
2023-09-15 14:40:51+00:00,9.820300000000001,36396.6,3142.0499999999997,899.178,5.17e-06,0.0226,691.0,717.0,5.9,5.03,19.43722,28.075,19.49667,27.09056
2023-09-15 14:42:03+00:00,9.7153,36405.1,3135.7400000000002,898.85,5.17e-06,0.0226,691.0,717.0,5.9,5.03,19.43722,28.075,19.49667,27.09056
2023-09-15 14:42:09+00:00,9.7153,36405.1,3135.7400000000002,898.85,5.21e-06,0.0226,693.0,714.0,5.91,5.04,19.43722,28.075,19.49667,27.09056
2023-09-15 14:42:51+00:00,9.7153,36405.1,3135.7400000000002,898.85,5.21e-06,0.0226,693.0,714.0,5.91,5.04,19.40667,28.05445,19.43222,27.05722
2023-09-15 14:43:03+00:00,9.7812,36409.4,3139.44,899.18,5.21e-06,0.0226,693.0,714.0,5.91,5.04,19.40667,28.05445,19.43222,27.05722
2023-09-15 14:43:10+00:00,9.7812,36409.4,3139.44,899.18,5.22e-06,0.0225,685.0,713.0,5.93,5.03,19.40667,28.05445,19.43222,27.05722
2023-09-15 14:44:51+00:00,9.7812,36409.4,3139.44,899.18,5.22e-06,0.0225,685.0,713.0,5.93,5.03,19.40889,28.10056,19.44,27.11389
2023-09-15 14:45:04+00:00,9.7118,36406.2,3134.37,899.145,5.22e-06,0.0225,685.0,713.0,5.93,5.03,19.40889,28.10056,19.44,27.11389
2023-09-15 14:46:14+00:00,9.7118,36406.2,3134.37,899.145,5.24e-06,0.0225,690.0,710.0,5.91,5.04,19.40889,28.10056,19.44,27.11389
2023-09-15 14:46:51+00:00,9.7118,36406.2,3134.37,899.145,5.24e-06,0.0225,690.0,710.0,5.91,5.04,19.42167,28.09555,19.47055,27.10056
2023-09-15 14:47:04+00:00,9.6856,36412.6,3138.38,899.0160000000001,5.24e-06,0.0225,690.0,710.0,5.91,5.04,19.42167,28.09555,19.47055,27.10056
2023-09-15 14:47:16+00:00,9.6856,36412.6,3138.38,899.0160000000001,5.25e-06,0.0225,692.0,709.0,5.91,5.04,19.42167,28.09555,19.47055,27.10056
2023-09-15 14:47:51+00:00,9.6856,36412.6,3138.38,899.0160000000001,5.25e-06,0.0225,692.0,709.0,5.91,5.04,19.38056,28.14445,19.45278,27.12167
2023-09-15 14:49:04+00:00,9.7508,36413.200000000004,3130.9900000000002,899.1510000000001,5.25e-06,0.0225,692.0,709.0,5.91,5.04,19.38056,28.14445,19.45278,27.12167
2023-09-15 14:49:18+00:00,9.7508,36413.200000000004,3130.9900000000002,899.1510000000001,5.26e-06,0.0225,681.0,708.0,5.92,5.04,19.38056,28.14445,19.45278,27.12167
2023-09-15 14:51:51+00:00,9.7508,36413.200000000004,3130.9900000000002,899.1510000000001,5.26e-06,0.0225,681.0,708.0,5.92,5.04,19.44,28.11611,19.43722,27.14722
2023-09-15 14:52:05+00:00,9.786,36399.4,3137.03,899.4250000000001,5.26e-06,0.0225,681.0,708.0,5.92,5.04,19.44,28.11611,19.43722,27.14722
2023-09-15 14:52:22+00:00,9.786,36399.4,3137.03,899.4250000000001,5.25e-06,0.0225,683.0,710.0,5.94,5.04,19.44,28.11611,19.43722,27.14722
2023-09-15 14:52:51+00:00,9.786,36399.4,3137.03,899.4250000000001,5.25e-06,0.0225,683.0,710.0,5.94,5.04,19.44222,28.13444,19.44,27.14222
2023-09-15 14:53:05+00:00,9.75,36401.5,3137.46,899.522,5.25e-06,0.0225,683.0,710.0,5.94,5.04,19.44222,28.13444,19.44,27.14222
2023-09-15 14:53:23+00:00,9.75,36401.5,3137.46,899.522,5.26e-06,0.0227,683.0,711.0,5.92,5.04,19.44222,28.13444,19.44,27.14222
2023-09-15 14:54:51+00:00,9.75,36401.5,3137.46,899.522,5.26e-06,0.0227,683.0,711.0,5.92,5.04,19.42944,28.22445,19.50667,27.18056
2023-09-15 14:56:06+00:00,9.857299999999999,36404.200000000004,3135.8799999999997,899.102,5.26e-06,0.0227,683.0,711.0,5.92,5.04,19.42944,28.22445,19.50667,27.18056
2023-09-15 14:56:27+00:00,9.857299999999999,36404.200000000004,3135.8799999999997,899.102,5.28e-06,0.0225,693.0,711.0,5.91,5.06,19.42944,28.22445,19.50667,27.18056
2023-09-15 14:56:51+00:00,9.857299999999999,36404.200000000004,3135.8799999999997,899.102,5.28e-06,0.0225,693.0,711.0,5.91,5.06,19.49389,28.20889,19.51722,27.20111
2023-09-15 14:57:06+00:00,9.7934,36404.1,3142.2599999999998,899.138,5.28e-06,0.0225,693.0,711.0,5.91,5.06,19.49389,28.20889,19.51722,27.20111
2023-09-15 14:57:28+00:00,9.7934,36404.1,3142.2599999999998,899.138,5.29e-06,0.0226,686.0,712.0,5.91,5.05,19.49389,28.20889,19.51722,27.20111
2023-09-15 14:58:51+00:00,9.7934,36404.1,3142.2599999999998,899.138,5.29e-06,0.0226,686.0,712.0,5.91,5.05,19.48889,28.16278,19.535,27.22722
2023-09-15 14:59:06+00:00,9.663599999999999,36403.799999999996,3137.82,899.2719999999999,5.29e-06,0.0226,686.0,712.0,5.91,5.05,19.48889,28.16278,19.535,27.22722
2023-09-15 15:00:32+00:00,9.663599999999999,36403.799999999996,3137.82,899.2719999999999,5.31e-06,0.0226,683.0,711.0,5.92,5.05,19.48889,28.16278,19.535,27.22722
2023-09-15 15:00:51+00:00,9.663599999999999,36403.799999999996,3137.82,899.2719999999999,5.31e-06,0.0226,683.0,711.0,5.92,5.05,19.58889,28.26555,19.63277,27.33778
2023-09-15 15:01:07+00:00,9.7129,36410.3,3142.42,899.4590000000001,5.31e-06,0.0226,683.0,711.0,5.92,5.05,19.58889,28.26555,19.63277,27.33778
2023-09-15 15:01:33+00:00,9.7129,36410.3,3142.42,899.4590000000001,5.32e-06,0.0227,686.0,711.0,5.94,5.05,19.58889,28.26555,19.63277,27.33778
2023-09-15 15:01:51+00:00,9.7129,36410.3,3142.42,899.4590000000001,5.32e-06,0.0227,686.0,711.0,5.94,5.05,19.54278,28.21445,19.60166,27.26833
2023-09-15 15:03:07+00:00,9.6434,36412.5,3135.3399999999997,899.304,5.32e-06,0.0227,686.0,711.0,5.94,5.05,19.54278,28.21445,19.60166,27.26833
2023-09-15 15:04:37+00:00,9.6434,36412.5,3135.3399999999997,899.304,5.34e-06,0.0226,686.0,711.0,5.94,5.05,19.54278,28.21445,19.60166,27.26833
2023-09-15 15:04:51+00:00,9.6434,36412.5,3135.3399999999997,899.304,5.34e-06,0.0226,686.0,711.0,5.94,5.05,19.57889,28.30722,19.67889,27.30944
2023-09-15 15:05:07+00:00,9.727,36416.9,3139.75,899.258,5.34e-06,0.0226,686.0,711.0,5.94,5.05,19.57889,28.30722,19.67889,27.30944
2023-09-15 15:05:38+00:00,9.727,36416.9,3139.75,899.258,5.35e-06,0.0225,691.0,710.0,5.94,5.05,19.57889,28.30722,19.67889,27.30944
2023-09-15 15:05:51+00:00,9.727,36416.9,3139.75,899.258,5.35e-06,0.0225,691.0,710.0,5.94,5.05,19.59389,28.29389,19.60722,27.30445
2023-09-15 15:06:07+00:00,9.7022,36416.0,3134.1800000000003,899.1909999999999,5.35e-06,0.0225,691.0,710.0,5.94,5.05,19.59389,28.29389,19.60722,27.30445
2023-09-15 15:08:41+00:00,9.7022,36416.0,3134.1800000000003,899.1909999999999,5.37e-06,0.0226,692.0,710.0,5.94,5.06,19.59389,28.29389,19.60722,27.30445
2023-09-15 15:08:51+00:00,9.7022,36416.0,3134.1800000000003,899.1909999999999,5.37e-06,0.0226,692.0,710.0,5.94,5.06,19.56833,28.28111,19.63,27.29945
2023-09-15 15:10:08+00:00,9.6806,36411.700000000004,3133.3700000000003,899.138,5.37e-06,0.0226,692.0,710.0,5.94,5.06,19.56833,28.28111,19.63,27.29945
2023-09-15 15:10:44+00:00,9.6806,36411.700000000004,3133.3700000000003,899.138,5.39e-06,0.0226,680.0,708.0,5.94,5.06,19.56833,28.28111,19.63,27.29945
2023-09-15 15:10:51+00:00,9.6806,36411.700000000004,3133.3700000000003,899.138,5.39e-06,0.0226,680.0,708.0,5.94,5.06,19.55833,28.26056,19.63,27.325
2023-09-15 15:11:08+00:00,9.6555,36415.100000000006,3133.58,899.44,5.39e-06,0.0226,680.0,708.0,5.94,5.06,19.55833,28.26056,19.63,27.325
2023-09-15 15:11:45+00:00,9.6555,36415.100000000006,3133.58,899.44,5.39e-06,0.0226,689.0,708.0,5.95,5.06,19.55833,28.26056,19.63,27.325
2023-09-15 15:11:51+00:00,9.6555,36415.100000000006,3133.58,899.44,5.39e-06,0.0226,689.0,708.0,5.95,5.06,19.61222,28.31445,19.65833,27.31722
2023-09-15 15:13:08+00:00,9.6174,36430.4,3127.75,899.4590000000001,5.39e-06,0.0226,689.0,708.0,5.95,5.06,19.61222,28.31445,19.65833,27.31722
2023-09-15 15:14:49+00:00,9.6174,36430.4,3127.75,899.4590000000001,5.43e-06,0.0225,680.0,704.0,5.93,5.06,19.61222,28.31445,19.65833,27.31722
2023-09-15 15:14:51+00:00,9.6174,36430.4,3127.75,899.4590000000001,5.43e-06,0.0225,680.0,704.0,5.93,5.06,19.54278,28.23222,19.59389,27.25555
2023-09-15 15:15:09+00:00,9.6695,36431.399999999994,3131.08,899.079,5.43e-06,0.0225,680.0,704.0,5.93,5.06,19.54278,28.23222,19.59389,27.25555
2023-09-15 15:15:50+00:00,9.6695,36431.399999999994,3131.08,899.079,5.43e-06,0.0225,682.0,704.0,5.94,5.06,19.54278,28.23222,19.59389,27.25555
2023-09-15 15:15:51+00:00,9.6695,36431.399999999994,3131.08,899.079,5.43e-06,0.0225,682.0,704.0,5.94,5.06,19.52722,28.20667,19.58389,27.22944
2023-09-15 15:16:09+00:00,9.692900000000002,36427.3,3132.06,899.451,5.43e-06,0.0225,682.0,704.0,5.94,5.06,19.52722,28.20667,19.58389,27.22944
2023-09-15 15:18:51+00:00,9.692900000000002,36427.3,3132.06,899.451,5.43e-06,0.0225,682.0,704.0,5.94,5.06,19.51444,28.16,19.51945,27.15722
2023-09-15 15:18:54+00:00,9.692900000000002,36427.3,3132.06,899.451,5.24e-06,0.0225,686.0,704.0,5.93,5.06,19.51444,28.16,19.51945,27.15722
2023-09-15 15:19:09+00:00,9.6267,36427.4,3132.93,899.354,5.24e-06,0.0225,686.0,704.0,5.93,5.06,19.51444,28.16,19.51945,27.15722
2023-09-15 15:19:51+00:00,9.6267,36427.4,3132.93,899.354,5.24e-06,0.0225,686.0,704.0,5.93,5.06,19.51722,28.18611,19.54,27.17833
2023-09-15 15:19:55+00:00,9.6267,36427.4,3132.93,899.354,5.2e-06,0.0225,682.0,704.0,5.96,5.07,19.51722,28.18611,19.54,27.17833
2023-09-15 15:20:10+00:00,9.7002,36423.8,3130.88,899.458,5.2e-06,0.0225,682.0,704.0,5.96,5.07,19.51722,28.18611,19.54,27.17833
2023-09-15 15:22:51+00:00,9.7002,36423.8,3130.88,899.458,5.2e-06,0.0225,682.0,704.0,5.96,5.07,19.46278,28.16,19.55278,27.14222
2023-09-15 15:22:59+00:00,9.7002,36423.8,3130.88,899.458,5.15e-06,0.0225,682.0,705.0,5.94,5.07,19.46278,28.16,19.55278,27.14222
2023-09-15 15:23:10+00:00,9.6231,36418.700000000004,3134.87,899.292,5.15e-06,0.0225,682.0,705.0,5.94,5.07,19.46278,28.16,19.55278,27.14222
2023-09-15 15:23:51+00:00,9.6231,36418.700000000004,3134.87,899.292,5.15e-06,0.0225,682.0,705.0,5.94,5.07,19.42167,28.20111,19.535,27.13667
2023-09-15 15:24:00+00:00,9.6231,36418.700000000004,3134.87,899.292,5.15e-06,0.0225,688.0,706.0,5.95,5.07,19.42167,28.20111,19.535,27.13667
2023-09-15 15:24:10+00:00,9.679699999999999,36419.5,3130.32,899.5379999999999,5.15e-06,0.0225,688.0,706.0,5.95,5.07,19.42167,28.20111,19.535,27.13667
2023-09-15 15:25:51+00:00,9.679699999999999,36419.5,3130.32,899.5379999999999,5.15e-06,0.0225,688.0,706.0,5.95,5.07,19.47055,28.13944,19.48333,27.08555
2023-09-15 15:27:05+00:00,9.679699999999999,36419.5,3130.32,899.5379999999999,5.13e-06,0.0226,686.0,708.0,5.94,5.06,19.47055,28.13944,19.48333,27.08555
2023-09-15 15:27:10+00:00,9.5875,36418.5,3134.58,899.4879999999999,5.13e-06,0.0226,686.0,708.0,5.94,5.06,19.47055,28.13944,19.48333,27.08555
2023-09-15 15:27:51+00:00,9.5875,36418.5,3134.58,899.4879999999999,5.13e-06,0.0226,686.0,708.0,5.94,5.06,19.51167,28.13667,19.56833,27.15222
2023-09-15 15:28:06+00:00,9.5875,36418.5,3134.58,899.4879999999999,5.13e-06,0.0225,680.0,708.0,5.95,5.07,19.51167,28.13667,19.56833,27.15222
2023-09-15 15:28:10+00:00,9.657300000000001,36414.1,3132.48,899.5379999999999,5.13e-06,0.0225,680.0,708.0,5.95,5.07,19.51167,28.13667,19.56833,27.15222
2023-09-15 15:29:51+00:00,9.657300000000001,36414.1,3132.48,899.5379999999999,5.13e-06,0.0225,680.0,708.0,5.95,5.07,19.45778,28.17834,19.56055,27.16
2023-09-15 15:30:08+00:00,9.657300000000001,36414.1,3132.48,899.5379999999999,5.15e-06,0.0225,690.0,709.0,5.95,5.07,19.45778,28.17834,19.56055,27.16
2023-09-15 15:30:11+00:00,9.647599999999999,36418.9,3136.92,899.3330000000001,5.15e-06,0.0225,690.0,709.0,5.95,5.07,19.45778,28.17834,19.56055,27.16
2023-09-15 15:32:51+00:00,9.647599999999999,36418.9,3136.92,899.3330000000001,5.15e-06,0.0225,690.0,709.0,5.95,5.07,19.48611,28.15722,19.50167,27.12667
2023-09-15 15:33:11+00:00,9.6317,36420.8,3139.58,899.2529999999999,5.15e-06,0.0225,690.0,709.0,5.95,5.07,19.48611,28.15722,19.50167,27.12667
2023-09-15 15:33:12+00:00,9.6317,36420.8,3139.58,899.2529999999999,5.18e-06,0.0226,682.0,710.0,5.93,5.08,19.48611,28.15722,19.50167,27.12667
2023-09-15 15:33:51+00:00,9.6317,36420.8,3139.58,899.2529999999999,5.18e-06,0.0226,682.0,710.0,5.93,5.08,19.47611,28.10833,19.52222,27.11111
2023-09-15 15:34:12+00:00,9.646999999999998,36421.5,3133.2200000000003,899.332,5.18e-06,0.0226,682.0,710.0,5.93,5.08,19.47611,28.10833,19.52222,27.11111
2023-09-15 15:34:14+00:00,9.646999999999998,36421.5,3133.2200000000003,899.332,5.15e-06,0.0225,681.0,708.0,5.92,5.07,19.47611,28.10833,19.52222,27.11111
2023-09-15 15:35:51+00:00,9.646999999999998,36421.5,3133.2200000000003,899.332,5.15e-06,0.0225,681.0,708.0,5.92,5.07,19.52222,28.18611,19.51722,27.12667
2023-09-15 15:37:12+00:00,9.610199999999999,36415.6,3139.5,899.462,5.15e-06,0.0225,681.0,708.0,5.92,5.07,19.52222,28.18611,19.51722,27.12667
2023-09-15 15:37:17+00:00,9.610199999999999,36415.6,3139.5,899.462,5.12e-06,0.0225,692.0,710.0,5.94,5.07,19.52222,28.18611,19.51722,27.12667
2023-09-15 15:37:51+00:00,9.610199999999999,36415.6,3139.5,899.462,5.12e-06,0.0225,692.0,710.0,5.94,5.07,19.39889,28.13667,19.48889,27.09556
2023-09-15 15:38:12+00:00,9.632200000000001,36402.5,3137.5,899.655,5.12e-06,0.0225,692.0,710.0,5.94,5.07,19.39889,28.13667,19.48889,27.09556
2023-09-15 15:38:19+00:00,9.632200000000001,36402.5,3137.5,899.655,5.11e-06,0.0225,688.0,711.0,5.93,5.06,19.39889,28.13667,19.48889,27.09556
2023-09-15 15:39:51+00:00,9.632200000000001,36402.5,3137.5,899.655,5.11e-06,0.0225,688.0,711.0,5.93,5.06,19.42722,28.19111,19.49389,27.13445
2023-09-15 15:41:13+00:00,9.613800000000001,36405.5,3139.48,899.328,5.11e-06,0.0225,688.0,711.0,5.93,5.06,19.42722,28.19111,19.49389,27.13445
2023-09-15 15:41:22+00:00,9.613800000000001,36405.5,3139.48,899.328,5.1e-06,0.0225,692.0,712.0,5.93,5.07,19.42722,28.19111,19.49389,27.13445
2023-09-15 15:41:51+00:00,9.613800000000001,36405.5,3139.48,899.328,5.1e-06,0.0225,692.0,712.0,5.93,5.07,19.445,28.12167,19.48111,27.08
2023-09-15 15:42:13+00:00,9.595899999999999,36408.299999999996,3135.64,899.051,5.1e-06,0.0225,692.0,712.0,5.93,5.07,19.445,28.12167,19.48111,27.08
2023-09-15 15:42:23+00:00,9.595899999999999,36408.299999999996,3135.64,899.051,5.1e-06,0.0226,685.0,711.0,5.92,5.07,19.445,28.12167,19.48111,27.08
2023-09-15 15:42:51+00:00,9.595899999999999,36408.299999999996,3135.64,899.051,5.1e-06,0.0226,685.0,711.0,5.92,5.07,19.47833,28.13944,19.46278,27.09056
2023-09-15 15:44:14+00:00,9.610199999999999,36420.7,3138.42,899.225,5.1e-06,0.0226,685.0,711.0,5.92,5.07,19.47833,28.13944,19.46278,27.09056
2023-09-15 15:45:27+00:00,9.610199999999999,36420.7,3138.42,899.225,5.11e-06,0.0226,689.0,713.0,5.94,5.06,19.47833,28.13944,19.46278,27.09056
2023-09-15 15:45:51+00:00,9.610199999999999,36420.7,3138.42,899.225,5.11e-06,0.0226,689.0,713.0,5.94,5.06,19.42444,28.155,19.48889,27.11111
2023-09-15 15:46:14+00:00,9.6043,36408.4,3139.86,899.7760000000001,5.11e-06,0.0226,689.0,713.0,5.94,5.06,19.42444,28.155,19.48889,27.11111
2023-09-15 15:46:28+00:00,9.6043,36408.4,3139.86,899.7760000000001,5.11e-06,0.0226,686.0,714.0,5.95,5.08,19.42444,28.155,19.48889,27.11111
2023-09-15 15:46:51+00:00,9.6043,36408.4,3139.86,899.7760000000001,5.11e-06,0.0226,686.0,714.0,5.95,5.08,19.39889,28.10333,19.44222,27.04945
2023-09-15 15:48:14+00:00,9.6444,36398.5,3143.6099999999997,899.572,5.11e-06,0.0226,686.0,714.0,5.95,5.08,19.39889,28.10333,19.44222,27.04945
2023-09-15 15:48:31+00:00,9.6444,36398.5,3143.6099999999997,899.572,5.11e-06,0.0227,698.0,717.0,5.95,5.07,19.39889,28.10333,19.44222,27.04945
2023-09-15 15:49:51+00:00,9.6444,36398.5,3143.6099999999997,899.572,5.11e-06,0.0227,698.0,717.0,5.95,5.07,19.33445,28.06444,19.39333,27.04167
2023-09-15 15:51:14+00:00,9.5991,36407.8,3147.08,899.171,5.11e-06,0.0227,698.0,717.0,5.95,5.07,19.33445,28.06444,19.39333,27.04167
2023-09-15 15:51:35+00:00,9.5991,36407.8,3147.08,899.171,5.13e-06,0.0226,687.0,715.0,5.94,5.08,19.33445,28.06444,19.39333,27.04167
2023-09-15 15:51:51+00:00,9.5991,36407.8,3147.08,899.171,5.13e-06,0.0226,687.0,715.0,5.94,5.08,19.41167,28.05945,19.42722,27.04945
2023-09-15 15:52:15+00:00,9.7229,36406.0,3138.4599999999996,899.142,5.13e-06,0.0226,687.0,715.0,5.94,5.08,19.41167,28.05945,19.42722,27.04945
2023-09-15 15:52:36+00:00,9.7229,36406.0,3138.4599999999996,899.142,5.13e-06,0.0226,686.0,714.0,5.95,5.07,19.41167,28.05945,19.42722,27.04945
2023-09-15 15:53:51+00:00,9.7229,36406.0,3138.4599999999996,899.142,5.13e-06,0.0226,686.0,714.0,5.95,5.07,19.36556,28.06722,19.445,27.03889
2023-09-15 15:55:15+00:00,9.7284,36424.3,3139.86,899.1949999999999,5.13e-06,0.0226,686.0,714.0,5.95,5.07,19.36556,28.06722,19.445,27.03889
2023-09-15 15:55:40+00:00,9.7284,36424.3,3139.86,899.1949999999999,5.16e-06,0.0226,685.0,710.0,5.94,5.08,19.36556,28.06722,19.445,27.03889
2023-09-15 15:55:51+00:00,9.7284,36424.3,3139.86,899.1949999999999,5.16e-06,0.0226,685.0,710.0,5.94,5.08,19.31389,27.995,19.39611,26.96667
2023-09-15 15:56:15+00:00,9.7311,36422.0,3135.3399999999997,899.2289999999999,5.16e-06,0.0226,685.0,710.0,5.94,5.08,19.31389,27.995,19.39611,26.96667
2023-09-15 15:56:42+00:00,9.7311,36422.0,3135.3399999999997,899.2289999999999,5.16e-06,0.0225,694.0,711.0,5.94,5.07,19.31389,27.995,19.39611,26.96667
2023-09-15 15:56:51+00:00,9.7311,36422.0,3135.3399999999997,899.2289999999999,5.16e-06,0.0225,694.0,711.0,5.94,5.07,19.30889,28.01833,19.38333,26.96944
2023-09-15 15:57:15+00:00,9.6667,36423.5,3139.8700000000003,899.6469999999999,5.16e-06,0.0225,694.0,711.0,5.94,5.07,19.30889,28.01833,19.38333,26.96944
2023-09-15 15:57:43+00:00,9.6667,36423.5,3139.8700000000003,899.6469999999999,5.14e-06,0.0225,689.0,711.0,5.94,5.08,19.30889,28.01833,19.38333,26.96944
2023-09-15 15:57:51+00:00,9.6667,36423.5,3139.8700000000003,899.6469999999999,5.14e-06,0.0225,689.0,711.0,5.94,5.08,19.39333,28.01556,19.37833,27.01056
2023-09-15 15:58:15+00:00,9.6206,36422.4,3139.96,899.1519999999999,5.14e-06,0.0225,689.0,711.0,5.94,5.08,19.39333,28.01556,19.37833,27.01056
2023-09-15 15:58:44+00:00,9.6206,36422.4,3139.96,899.1519999999999,5.14e-06,0.0225,682.0,710.0,5.94,5.07,19.39333,28.01556,19.37833,27.01056
2023-09-15 15:58:51+00:00,9.6206,36422.4,3139.96,899.1519999999999,5.14e-06,0.0225,682.0,710.0,5.94,5.07,19.27278,28.03889,19.36,27.0
2023-09-15 15:59:16+00:00,9.668,36422.9,3134.87,899.193,5.14e-06,0.0225,682.0,710.0,5.94,5.07,19.27278,28.03889,19.36,27.0
2023-09-15 15:59:45+00:00,9.668,36422.9,3134.87,899.193,5.14e-06,0.0225,688.0,711.0,5.95,5.07,19.27278,28.03889,19.36,27.0
2023-09-15 15:59:51+00:00,9.668,36422.9,3134.87,899.193,5.14e-06,0.0225,688.0,711.0,5.95,5.07,19.33944,28.0,19.40111,27.0
2023-09-15 16:00:16+00:00,9.7176,36428.600000000006,3133.7799999999997,899.439,5.14e-06,0.0225,688.0,711.0,5.95,5.07,19.33944,28.0,19.40111,27.0
2023-09-15 16:00:47+00:00,9.7176,36428.600000000006,3133.7799999999997,899.439,5.13e-06,0.0225,692.0,710.0,5.93,5.08,19.33944,28.0,19.40111,27.0
2023-09-15 16:00:51+00:00,9.7176,36428.600000000006,3133.7799999999997,899.439,5.13e-06,0.0225,692.0,710.0,5.93,5.08,19.35222,28.02111,19.38611,27.02611
2023-09-15 16:01:16+00:00,9.6865,36424.6,3139.1,899.372,5.13e-06,0.0225,692.0,710.0,5.93,5.08,19.35222,28.02111,19.38611,27.02611
2023-09-15 16:02:49+00:00,9.6865,36424.6,3139.1,899.372,5.12e-06,0.0224,682.0,708.0,5.94,5.08,19.35222,28.02111,19.38611,27.02611
2023-09-15 16:02:51+00:00,9.6865,36424.6,3139.1,899.372,5.12e-06,0.0224,682.0,708.0,5.94,5.08,19.33445,28.02889,19.40389,26.99
2023-09-15 16:03:16+00:00,9.6392,36421.4,3130.54,899.1139999999999,5.12e-06,0.0224,682.0,708.0,5.94,5.08,19.33445,28.02889,19.40389,26.99
2023-09-15 16:03:50+00:00,9.6392,36421.4,3130.54,899.1139999999999,5.12e-06,0.0225,688.0,709.0,5.94,5.08,19.33445,28.02889,19.40389,26.99
2023-09-15 16:03:51+00:00,9.6392,36421.4,3130.54,899.1139999999999,5.12e-06,0.0225,688.0,709.0,5.94,5.08,19.37055,28.02889,19.40667,27.0
2023-09-15 16:04:17+00:00,9.6739,36421.100000000006,3138.83,899.278,5.12e-06,0.0225,688.0,709.0,5.94,5.08,19.37055,28.02889,19.40667,27.0
2023-09-15 16:04:51+00:00,9.6739,36421.100000000006,3138.83,899.278,5.12e-06,0.0225,686.0,709.0,5.95,5.07,19.27278,28.02611,19.33722,26.94111
2023-09-15 16:05:17+00:00,9.704799999999999,36410.9,3139.27,899.314,5.12e-06,0.0225,686.0,709.0,5.95,5.07,19.27278,28.02611,19.33722,26.94111
2023-09-15 16:05:51+00:00,9.704799999999999,36410.9,3139.27,899.314,5.12e-06,0.0225,686.0,709.0,5.95,5.07,19.34222,28.01334,19.37833,27.02611
2023-09-15 16:05:52+00:00,9.704799999999999,36410.9,3139.27,899.314,5.11e-06,0.0225,687.0,710.0,5.95,5.08,19.34222,28.01334,19.37833,27.02611
